NAME,CHART_TYPE,IMAGE_TYPE,URL
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_74.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_74.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_75.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_75.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_76.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_76.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_78.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_78.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_79.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_79.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_80.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_80.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_81.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_81.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_88.png,Class,png,https://raw.githubusercontent.com/mozilla/markup-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_88.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_94.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_94.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_95.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_95.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_96.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_96.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_97.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_97.png
lib.python2.6.site-packages.translate.doc.api.uml_class_diagram_for_translat_99.png,Class,png,https://raw.githubusercontent.com/mozilla/webtools-workermgmt-lib/master/lib/python2.6/site-packages/translate/doc/api/uml_class_diagram_for_translat_99.png
doku.UML.png,Class,png,https://raw.githubusercontent.com/hft-swp/stuff/master/doku/UML.png
doku.Klassendiagramm_model.png,Class,png,https://raw.githubusercontent.com/hft-swp/stuff/master/doku/Klassendiagramm_model.png
doku.Klassendiagramm_opencl.png,Class,png,https://raw.githubusercontent.com/hft-swp/stuff/master/doku/Klassendiagramm_opencl.png
doku.Klassendiagramm_Parser.png,Class,png,https://raw.githubusercontent.com/hft-swp/stuff/master/doku/Klassendiagramm_Parser.png
diagramas_de_clases.png,Class,png,https://raw.githubusercontent.com/hgdeoro/utenabi/master/diagramas_de_clases.png
ClassFiles_prior_to_management_class.class_diagram2.png,Class,png,https://raw.githubusercontent.com/hhvvkk/COS301DistrobutedApplicationManger/master/ClassFiles prior to management class/class diagram2.png
parliament-entities.src.main.java.at.jku.tk.hiesmair.gv.parliament.entities.ClassDiagramm.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzer/master/parliament-entities/src/main/java/at/jku/tk/hiesmair/gv/parliament/entities/ClassDiagramm.png
parliament-entities.src.main.java.at.jku.tk.hiesmair.gv.parliament.entities.ClassDiagramm2.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzer/master/parliament-entities/src/main/java/at/jku/tk/hiesmair/gv/parliament/entities/ClassDiagramm2.png
parliament-entities.src.main.java.at.jku.tk.hiesmair.gv.parliament.entities.ClassDiagrammAll.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzer/master/parliament-entities/src/main/java/at/jku/tk/hiesmair/gv/parliament/entities/ClassDiagrammAll.png
parliament-entities.src.main.java.at.jku.tk.hiesmair.gv.parliament.entities.Copy_of_ClassDiagrammAll.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzer/master/parliament-entities/src/main/java/at/jku/tk/hiesmair/gv/parliament/entities/Copy of ClassDiagrammAll.png
imgs.politicians_mandates_class_diagram.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzerBachelorThesis/master/imgs/politicians_mandates_class_diagram.png
imgs.session_class_diagram.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzerBachelorThesis/master/imgs/session_class_diagram.png
imgs.all_class_diagram.png,Class,png,https://raw.githubusercontent.com/hias234/AustrianParliamentAnalyzerBachelorThesis/master/imgs/all_class_diagram.png
images.class_diagram_element_collection.png,Class,png,https://raw.githubusercontent.com/hibernate/in.relation.to/staging/images/class_diagram_element_collection.png
documents.dal.diagrammeAST.png,Class,png,https://raw.githubusercontent.com/hichara/KawaCompiler/master/documents/dal/diagrammeAST.png
documents.Diagramme_KAWATree.Diagramme_KT_V3.1.png,Class,png,https://raw.githubusercontent.com/hichara/KawaCompiler/master/documents/Diagramme KAWATree/Diagramme_KT_V3.1.png
documents.dal.Syntaxe.parser_ktdiagramme.png,Class,png,https://raw.githubusercontent.com/hichara/KawaCompiler/master/documents/dal/Syntaxe/parser_ktdiagramme.png
Report.UML_client.png,Class,png,https://raw.githubusercontent.com/hilmers/LegoSegwayFRTN01/master/Report/UML_client.png
Report.UML_hardware.png,Class,png,https://raw.githubusercontent.com/hilmers/LegoSegwayFRTN01/master/Report/UML_hardware.png
MPT.MPT_Phase_3_Sequence_Diagram.png,Sequence,png,https://raw.githubusercontent.com/him229/the-gold-hunters/master/MPT/MPT Phase 3 Sequence Diagram.png
readme.img1_classDiagram.png,Class,png,https://raw.githubusercontent.com/hinsenchan/sosafe_security_system_sim/master/readme/img1_classDiagram.png
POKeMON_diagram.png,Class,png,https://raw.githubusercontent.com/hirohaya/huemon/master/POKeMON_diagram.png
resources.Class_diagrams.png,Class,png,https://raw.githubusercontent.com/hitman3r44/AnkhMorPork/master/resources/Class_diagrams.png
images.prfly.uml.png,Class,png,https://raw.githubusercontent.com/hitsbeats/hitsbeats.github.io/master/images/prfly/uml.png
php_tdg_rdg.diagrams.class_diagram1.png,Class,png,https://raw.githubusercontent.com/hjpbarcelos/iMasters-Articles-Sources/master/php_tdg_rdg/diagrams/class_diagram1.png
BluetoothObjectFinderDemo.Docs.App_Launch_Sequence_Diagram.png,Sequence,png,https://raw.githubusercontent.com/hjyssg/HJYApps/master/BluetoothObjectFinderDemo/Docs/App_Launch_Sequence_Diagram.png
BluetoothObjectFinderDemo.Docs.add_item_sequence_diagram.png,Sequence,png,https://raw.githubusercontent.com/hjyssg/HJYApps/master/BluetoothObjectFinderDemo/Docs/add_item_sequence_diagram.png
design.uml.png,Class,png,https://raw.githubusercontent.com/josselinauguste/pongo0/master/design/uml.png
blog-posts.internals.location.program-locator-diagram.png,Class,png,https://raw.githubusercontent.com/hlindberg/misc-puppet-docs/master/blog-posts/internals/location/program-locator-diagram.png
blog-posts.internals.modeling.catalog_model_diagram.png,Class,png,https://raw.githubusercontent.com/hlindberg/misc-puppet-docs/master/blog-posts/internals/modeling/catalog_model_diagram.png
doc.logical_model_diagram.png,Class,png,https://raw.githubusercontent.com/hmis-interop/logical-model/master/doc/logical_model_diagram.png
presentation.assets.img.Diagrammedeclasse.png,Class,png,https://raw.githubusercontent.com/hmouthier/soutenance-projet-structuration/master/presentation/assets/img/Diagrammedeclasse.png
presentation.assets.img.Diagrammedesequence2.png,Sequence,png,https://raw.githubusercontent.com/hmouthier/soutenance-projet-structuration/master/presentation/assets/img/Diagrammedesequence2.png
aTunes-cr3-UML-class.png,Class,png,https://raw.githubusercontent.com/hmuhsen/aTunes/master/aTunes-cr3-UML-class.png
jEdit-cr2-UML-class.png,Class,png,https://raw.githubusercontent.com/hmuhsen/jEdit/master/jEdit-cr2-UML-class.png
public.article_images.diagram_aTan.png,Class,png,https://raw.githubusercontent.com/hoangphuc50/atansolutionswebsite/master/public/article_images/diagram aTan.png
Doc.Include.class_diagram.png,Class,png,https://raw.githubusercontent.com/jayanthpb/FileHelpers_Source/Branch1/Doc/Include/class_diagram.png
Doc.Include.class_diagram_datalink.png,Class,png,https://raw.githubusercontent.com/jonswaino/FileHelpers-fork/master/Doc/Include/class_diagram_datalink.png
Doc.Include.class_diagram_engines.png,Class,png,https://raw.githubusercontent.com/jonswaino/FileHelpers-fork/master/Doc/Include/class_diagram_engines.png
Doc.Include.class_diagram_storage.png,Class,png,https://raw.githubusercontent.com/jonswaino/FileHelpers-fork/master/Doc/Include/class_diagram_storage.png
Doc.Include.class_diagram_engines_compact.png,Class,png,https://raw.githubusercontent.com/jonswaino/FileHelpers-fork/master/Doc/Include/class_diagram_engines_compact.png
Doc.Include.class_diagram_runtime.png,Class,png,https://raw.githubusercontent.com/jonswaino/FileHelpers-fork/master/Doc/Include/class_diagram_runtime.png
doc.yumlTietosailio.png,Class,png,https://raw.githubusercontent.com/hojahoja/tsoha-muistilista/master/doc/yumlTietosailio.png
vendor.bundle.ruby.2.0.0.gems.yard-0.8.7.6.docs.images.code-objects-class-diagram.png,Class,png,https://raw.githubusercontent.com/hokupod/sample_app/master/vendor/bundle/ruby/2.0.0/gems/yard-0.8.7.6/docs/images/code-objects-class-diagram.png
vendor.bundle.ruby.2.0.0.gems.yard-0.8.7.6.docs.images.handlers-class-diagram.png,Class,png,https://raw.githubusercontent.com/hokupod/sample_app/master/vendor/bundle/ruby/2.0.0/gems/yard-0.8.7.6/docs/images/handlers-class-diagram.png
vendor.bundle.ruby.2.0.0.gems.yard-0.8.7.6.docs.images.overview-class-diagram.png,Class,png,https://raw.githubusercontent.com/hokupod/sample_app/master/vendor/bundle/ruby/2.0.0/gems/yard-0.8.7.6/docs/images/overview-class-diagram.png
vendor.bundle.ruby.2.0.0.gems.yard-0.8.7.6.docs.images.parser-class-diagram.png,Class,png,https://raw.githubusercontent.com/hokupod/sample_app/master/vendor/bundle/ruby/2.0.0/gems/yard-0.8.7.6/docs/images/parser-class-diagram.png
vendor.bundle.ruby.2.0.0.gems.yard-0.8.7.6.docs.images.tags-class-diagram.png,Class,png,https://raw.githubusercontent.com/hokupod/sample_app/master/vendor/bundle/ruby/2.0.0/gems/yard-0.8.7.6/docs/images/tags-class-diagram.png
report.graphics.holger_class_diagram.png,Class,png,https://raw.githubusercontent.com/holgerl/virins/master/report/graphics/holger_class_diagram.png
report.graphics.vegar_class_diagram.png,Class,png,https://raw.githubusercontent.com/holgerl/virins/master/report/graphics/vegar_class_diagram.png
TEST.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/holgus103/Polipoly/master/TEST/ClassDiagram.png
TEST.ClassDiagram2.png,Class,png,https://raw.githubusercontent.com/holgus103/Polipoly/master/TEST/ClassDiagram2.png
img.init-diagram.png,Sequence,png,https://raw.githubusercontent.com/homewsn/homewsn.github.io/master/img/init-diagram.png
KairaWithClang.docs.img.extensions-class-diagram.png,Class,png,https://raw.githubusercontent.com/hon92/Clang/master/KairaWithClang/docs/img/extensions-class-diagram.png
TeamProject.PUML.png,Class,png,https://raw.githubusercontent.com/hongseop/The-Joen-Pizza/master/TeamProject/PUML.png
Abschlusspraesentation.images.Klassendiagramm.png,Class,png,https://raw.githubusercontent.com/honnel/neuroph/master/Abschlusspraesentation/images/Klassendiagramm.png
docs.ORM_UML.png,Class,png,https://raw.githubusercontent.com/hopitio/e-com/master/docs/ORM_UML.png
FTPLib.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/horsedrowner/Superscrot/master/FTPLib/ClassDiagram.png
1.semester.01793_SE1.aufgaben.a1.se1_a2_ueb01_Klassendiagramm_aal.png,Class,png,https://raw.githubusercontent.com/hotfix/FernuniHagen/master/1.semester/01793_SE1/aufgaben/a1/se1_a2_ueb01_Klassendiagramm_aal.png
Documents.Homework2_UML.png,Class,png,https://raw.githubusercontent.com/housemeow/POSD/master/Documents/Homework2 UML.png
Documents.Homework4_UML.png,Class,png,https://raw.githubusercontent.com/housemeow/POSD/master/Documents/Homework4 UML.png
Documents.Homework5_UML.png,Class,png,https://raw.githubusercontent.com/housemeow/POSD/master/Documents/Homework5 UML.png
UML_Design.UML_Design.png,Class,png,https://raw.githubusercontent.com/houssainy/Compiler---Syntax-Analyzer--/master/UML Design/UML Design.png
RapportSarar.diagramme_sequence_system.png,Sequence,png,https://raw.githubusercontent.com/houssembaccar/rapport_pfa_latex/master/RapportSarar/diagramme_sequence_system.png
ClassDiagram4.png,Class,png,https://raw.githubusercontent.com/houyhea/winform-control-lib/master/ClassDiagram4.png
docs.uml-mobile.png,Class,png,https://raw.githubusercontent.com/jessicayuen/scout/master/docs/uml-mobile.png
docs.v2-uml-mobile.png,Class,png,https://raw.githubusercontent.com/jessicayuen/scout/master/docs/v2-uml-mobile.png
docs.v2-er-diagram.png,Class,png,https://raw.githubusercontent.com/hoyjustin/Scout/master/docs/v2-er-diagram.png
design.Class_Diagram_M7.png,Class,png,https://raw.githubusercontent.com/hrosenblume/SpaceTraders2340/master/design/Class Diagram M7.png
hw1_Creating_Objects.Class_Diagram_ParkingTicket.png,Class,png,https://raw.githubusercontent.com/hsuanchen93/18641-JavaSmartPhoneDevelopment/master/hw1_Creating Objects/Class Diagram_ParkingTicket.png
hw2_Object_Relationships_and_Java_API.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/hsuanchen93/18641-JavaSmartPhoneDevelopment/master/hw2_Object Relationships and Java API/Class Diagram.png
Project1_CarConfigurationApplication_Server.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/hsuanchen93/18641-JavaSmartPhoneDevelopment/master/Project1_CarConfigurationApplication_Server/Class Diagram.png
AnimationSkillShare.ValueAnimatorClassDiagram.png,Class,png,https://raw.githubusercontent.com/hua3505/Share/master/AnimationSkillShare/ValueAnimatorClassDiagram.png
ThinkTank.Rapports.Diagramme_final.png,Class,png,https://raw.githubusercontent.com/huacayacauh/Demacian-tanks/master/ThinkTank/Rapports/Diagramme final.png
out.production.FreeChat.com.snail.freechat.ui.widget.slideexpandable.uml.png,Class,png,https://raw.githubusercontent.com/huaijiefeng/FreeChat/master/out/production/FreeChat/com/snail/freechat/ui/widget/slideexpandable/uml.png
design_pattern.behavioral_pattern.observer.diagram.png,Class,png,https://raw.githubusercontent.com/huazonglin/java/master/design_pattern/behavioral_pattern/observer/diagram.png
design_pattern.structural_pattern.object.diagram.png,Class,png,https://raw.githubusercontent.com/huazonglin/java/master/design_pattern/structural_pattern/object/diagram.png
HQPC.15.Design_Patterns.Command-Pattern.Command-Pattern-UML-calss-diagram.png,Class,png,https://raw.githubusercontent.com/hudsonvsm/Telerik-Software-Academy/master/HQPC/15.Design Patterns/Command-Pattern/Command-Pattern-UML-calss-diagram.png
HQPC.15.Design_Patterns.Prototype-Pattern.Prototype-Design-Pattern-UML-class-diagram.png,Class,png,https://raw.githubusercontent.com/hudsonvsm/Telerik-Software-Academy/master/HQPC/15.Design Patterns/Prototype-Pattern/Prototype-Design-Pattern-UML-class-diagram.png
Prueba.doc.Edicion.Diagramadeclase2.png,Class,png,https://raw.githubusercontent.com/hugo-chavar/recursosfiubataller2/master/Prueba/doc/Edicion/Diagramadeclase2.png
Prueba.doc.Edicion.Diagramadeclase3.png,Class,png,https://raw.githubusercontent.com/hugo-chavar/recursosfiubataller2/master/Prueba/doc/Edicion/Diagramadeclase3.png
Prueba.doc.Edicion.Diagramadeclase2.2.png,Class,png,https://raw.githubusercontent.com/hugo-chavar/recursosfiubataller2/master/Prueba/doc/Edicion/Diagramadeclase2.2.png
Prueba.doc.Edicion.Diagramadeclase6.png,Class,png,https://raw.githubusercontent.com/hugo-chavar/recursosfiubataller2/master/Prueba/doc/Edicion/Diagramadeclase6.png
OLAT-LMS.src.main.java.org.olat.lms.repository.async.doc-files.BackgroundJobDesign.png,Class,png,https://raw.githubusercontent.com/huihoo/olat/master/OLAT-LMS/src/main/java/org/olat/lms/repository/async/doc-files/BackgroundJobDesign.png
doc.SoftwareArchitecture.png,Class,png,https://raw.githubusercontent.com/huirad/rpi_home_metering/master/doc/SoftwareArchitecture.png
doc.kt2_uml.png,Class,png,https://raw.githubusercontent.com/hulppo/t3hw/master/doc/kt2_uml.png
doc.figures.classDiagramJoint.png,Class,png,https://raw.githubusercontent.com/humanoid-path-planner/hpp-model/master/doc/figures/classDiagramJoint.png
doc.figures.classDiagramRobot.png,Class,png,https://raw.githubusercontent.com/humanoid-path-planner/hpp-model/master/doc/figures/classDiagramRobot.png
doc.figures.classDiagramHumanoid.png,Class,png,https://raw.githubusercontent.com/humanoid-path-planner/hpp-model/master/doc/figures/classDiagramHumanoid.png
projectMaterials.BeatBlocksClassDiagram.png,Class,png,https://raw.githubusercontent.com/hunterdquant/BeatBlocksBeta/master/projectMaterials/BeatBlocksClassDiagram.png
images.blog.store.SimplifiedUberTripDiagram-1024x377.png,Class,png,https://raw.githubusercontent.com/hushi55/hushi55.github.io/master/images/blog/store/SimplifiedUberTripDiagram-1024x377.png
latex.figures.uml_exception_hierarchy.png,Class,png,https://raw.githubusercontent.com/huzi/kaesebrot/master/latex/figures/uml_exception_hierarchy.png
latex.figures.uml_result_classes.png,Class,png,https://raw.githubusercontent.com/huzi/kaesebrot/master/latex/figures/uml_result_classes.png
latex.figures.uml_datenmodell_neu.png,Class,png,https://raw.githubusercontent.com/huzi/kaesebrot/master/latex/figures/uml_datenmodell_neu.png
latex.figures.uml_result_classes_neu.png,Class,png,https://raw.githubusercontent.com/huzi/kaesebrot/master/latex/figures/uml_result_classes_neu.png
latex.figures.uml_seq_server_neu.png,Sequence,png,https://raw.githubusercontent.com/huzi/kaesebrot/master/latex/figures/uml_seq_server_neu.png
doc.InputArchitecture.png,Class,png,https://raw.githubusercontent.com/huzongyao/Mupen64plus-ae/master/doc/InputArchitecture.png
docs._build.html._images.uml1.png,Class,png,https://raw.githubusercontent.com/hverlin/predictif_doc/master/docs/_build/html/_images/uml1.png
gen.img.class_diagram.png,Class,png,https://raw.githubusercontent.com/hwangyd00/aniPlay/master/gen/img/class_diagram.png
bin.com.factory.abstractfactory.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/abstractfactory/UML.png
bin.com.factory.abstractfactory.UML1.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/abstractfactory/UML1.png
bin.com.factory.factorymethod.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/factorymethod/UML.png
bin.com.factory.factorymethod.UML2.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/factorymethod/UML2.png
bin.com.factory.reflectandconfig.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/reflectandconfig/UML.png
bin.com.factory.simplefactory.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/factory/simplefactory/UML.png
bin.com.memento.model.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/bin/com/memento/model/UML.png
src.com.factory.abstractfactory.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/factory/abstractfactory/UML.png
src.com.factory.factorymethod.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/factory/factorymethod/UML.png
src.com.factory.reflectandconfig.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/factory/reflectandconfig/UML.png
src.com.factory.reflectandsimple.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/factory/reflectandsimple/UML.png
src.com.factory.simplefactory.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/factory/simplefactory/UML.png
src.com.memento.model.UML.png,Class,png,https://raw.githubusercontent.com/hxwab/DesignModel/master/src/com/memento/model/UML.png
diagramme_de_classes_participantes.png,Class,png,https://raw.githubusercontent.com/hzwlille/uml/master/diagramme de classes participantes.png
Diagrama_de_Clases_actualizado.png,Class,png,https://raw.githubusercontent.com/i12orore/repositorio-compartido/master/Diagrama de Clases_actualizado.png
diagramas.DiagramaSeguridad.png,Sequence,png,https://raw.githubusercontent.com/i32bepea/practicas-is/master/diagramas/DiagramaSeguridad.png
documents.final_uml_diagram.png,Class,png,https://raw.githubusercontent.com/i32jiprd/ResourceScheduler/master/documents/final_uml_diagram.png
DiagramaSecuenciaEliminar.png,Sequence,png,https://raw.githubusercontent.com/i32ordib/equipouco/master/DiagramaSecuenciaEliminar.png
MROCourse.Classes_diagram.png,Class,png,https://raw.githubusercontent.com/iHandy/MROCourse/master/MROCourse/Classes_diagram.png
LaTeX.fig.UML.png,Class,png,https://raw.githubusercontent.com/iL3f/CppSpotter/master/LaTeX/fig/UML.png
SpaceWars.src.logic.Klassendiagramm.png,Class,png,https://raw.githubusercontent.com/iPod90/vtsys_spacewars_projekt/master/SpaceWars/src/logic/Klassendiagramm.png
BDD_-_Diagrama_de_Classes.png,Class,png,https://raw.githubusercontent.com/iac-isabella/BDD-Dojo/master/BDD - Diagrama de Classes.png
Documentation.Milestone5.addScene_sequence_diagram.png,Sequence,png,https://raw.githubusercontent.com/iainworkman/370Project/master/Documentation/Milestone5/addScene sequence diagram.png
Documentation.Milestone_5_Submission_files.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/iainworkman/370Project/master/Documentation/Milestone 5 Submission files/ClassDiagram.png
Documentation.Milestone6.370ClassDiagram.png,Class,png,https://raw.githubusercontent.com/iainworkman/370Project/master/Documentation/Milestone6/370ClassDiagram.png
doc.Java_UML_diagram.png,Class,png,https://raw.githubusercontent.com/iali17/as1/master/doc/Java UML diagram.png
package.pjproject-2.2.1.pjnath.docs.UML-class-diagram.png,Class,png,https://raw.githubusercontent.com/iamroger/voip/master/package/pjproject-2.2.1/pjnath/docs/UML-class-diagram.png
doc.settAug2013.settAug2013_files.ExchangeUML.png,Class,png,https://raw.githubusercontent.com/iamtheschmitzer/liquibook/master/doc/settAug2013/settAug2013_files/ExchangeUML.png
doc.settAug2013.settAug2013_files.OrderBookUML.png,Class,png,https://raw.githubusercontent.com/iamtheschmitzer/liquibook/master/doc/settAug2013/settAug2013_files/OrderBookUML.png
reports.doc.resources.simple_diagram_v2.png,Class,png,https://raw.githubusercontent.com/ibaiGilabert/AsiyaGPU/master/reports/doc/resources/simple_diagram_v2.png
packages.unicore-hila-emi-es.sources.src.doc.images.hila_uml_classes.png,Class,png,https://raw.githubusercontent.com/ic-hep/emi3/master/packages/unicore-hila-emi-es/sources/src/doc/images/hila_uml_classes.png
lab2p3remastered.diagramauml.png,Class,png,https://raw.githubusercontent.com/icanblink/apm/master/lab2p3remastered/diagramauml.png
doc.img.class_diagram_kiara_network.png,Class,png,https://raw.githubusercontent.com/icclab/kiara-transport/master/doc/img/class_diagram_kiara_network.png
doc.img.class_diagram_scaln_transport.png,Class,png,https://raw.githubusercontent.com/icclab/kiara-transport/master/doc/img/class_diagram_scaln_transport.png
doc.img.sequence_diagram_request_reply_client_server_full.png,Sequence,png,https://raw.githubusercontent.com/icclab/kiara-transport/master/doc/img/sequence_diagram_request_reply_client_server_full.png
app.src.main.java.net.ichigotake.playground.screenstructure.flow.flow_diagram.png,Class,png,https://raw.githubusercontent.com/ichigotake/Android-flow-playground/master/app/src/main/java/net/ichigotake/playground/screenstructure/flow/flow_diagram.png
A6_Ida_I.UML.png,Class,png,https://raw.githubusercontent.com/idahammer/AF5129_ida_h/master/A6_Ida_I/UML.png
docs.Detailed_Classes_Diagram.png,Class,png,https://raw.githubusercontent.com/idcodeoverflow/SocialNetworkAnalyzer/master/docs/Detailed Classes Diagram.png
report.src.image.architecture.clientClassDiagram.png,Class,png,https://raw.githubusercontent.com/idlouhy/wonsole/master/report/src/image/architecture/clientClassDiagram.png
report.src.image.architecture.s1.s1clientClassDiagram.png,Class,png,https://raw.githubusercontent.com/idlouhy/wonsole/master/report/src/image/architecture/s1/s1clientClassDiagram.png
report.src.image.architecture.s1.s1serverClassDiagram.png,Class,png,https://raw.githubusercontent.com/idlouhy/wonsole/master/report/src/image/architecture/s1/s1serverClassDiagram.png
report.src.image.architecture.s3.s3ClientClassDiagram.png,Class,png,https://raw.githubusercontent.com/idlouhy/wonsole/master/report/src/image/architecture/s3/s3ClientClassDiagram.png
report.src.image.architecture.s4.s4clientClassDiagram.png,Class,png,https://raw.githubusercontent.com/idlouhy/wonsole/master/report/src/image/architecture/s4/s4clientClassDiagram.png
docs.ClassDiagramViolett.png,Class,png,https://raw.githubusercontent.com/idmobema/skolprojekt/master/docs/ClassDiagramViolett.png
doc.umbrello.class-diagram.png,Class,png,https://raw.githubusercontent.com/iegor/kdesdk/develop/doc/umbrello/class-diagram.png
doc.umbrello.sequence-diagram.png,Sequence,png,https://raw.githubusercontent.com/iegor/kdesdk/develop/doc/umbrello/sequence-diagram.png
img.diagram.png,Class,png,https://raw.githubusercontent.com/ldidry/slides_salt/master/img/diagram.png
NXT_Files.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/ieor140-team4/FinalProject/master/NXT Files/Class Diagram.png
NXT_Files.Class_Diagram_final.png,Class,png,https://raw.githubusercontent.com/ieor140-team4/FinalProject/master/NXT Files/Class Diagram final.png
Reports.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/ieor140-team4/FinalProject/master/Reports/Class Diagram.png
general_architecture.png,Class,png,https://raw.githubusercontent.com/ifremer/sensorNanny/master/general_architecture.png
Diagrama_de_Clases_Maquina_de_Cafe.png,Class,png,https://raw.githubusercontent.com/igacifuentes/TallerTDDMaquinaDeCafe/master/Diagrama de Clases Maquina de Cafe.png
Diagrama_de_Secuencia_Maquina_de_Cafe.png,Sequence,png,https://raw.githubusercontent.com/igacifuentes/TallerTDDMaquinaDeCafe/master/Diagrama de Secuencia Maquina de Cafe.png
doc.writing.pfc.figures.diagramaClases.Class_Diagram_2.png,Class,png,https://raw.githubusercontent.com/igbopie/pfc-rubik-s-cube-gp-solver/master/doc/writing/pfc/figures/diagramaClases/Class Diagram 2.png
doc.writing.pfc.figures.diagramaClases.Class_Diagram_3.png,Class,png,https://raw.githubusercontent.com/igbopie/pfc-rubik-s-cube-gp-solver/master/doc/writing/pfc/figures/diagramaClases/Class Diagram 3.png
doc.writing.pfc.figures.diagramaClases.Class_Diagram_4.png,Class,png,https://raw.githubusercontent.com/igbopie/pfc-rubik-s-cube-gp-solver/master/doc/writing/pfc/figures/diagramaClases/Class Diagram 4.png
documentation.safecall_class_diagram.png,Class,png,https://raw.githubusercontent.com/ignen/safe_call_android_app/master/documentation/safecall_class_diagram.png
Documentacion.Prototipo.Entrega_2.pic.DiagramaSecuencia_v01.png,Sequence,png,https://raw.githubusercontent.com/igofrias/feriaSW/master/Documentacion/Prototipo/Entrega_2/pic/DiagramaSecuencia_v01.png
